Overall CEFR rating,Learner text,Filename
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,Text_23.txt
B1,Julia Schmidt,1023_0101899.txt
B2,"Julia Schmidt                         Stadt X, 08.10.2011",1023_0109528.txt
B2,"Man hat immer einen großen Wert darauf gelegt, wo man wohnt. Ich will Ihnen zeigen, wo kann man eine Wohnung kaufen oder mieten und wie viel es kosten. Am meisten Personen in meiner Stadt wohnen in einer 3 oder 4-Zimmer Wohnung. Die Wohnungen sind zwar groß aber sie kosten auch ganz viel. In Stadt X die Lohnen sind höher als in den anderen Städten Polens aber entsprechend für die Kosten.",1031_0002061.txt
B1,"Lieber Michael,                        Stadt X, 7.2.12",1061_0120455.txt
B1,Stadt X 22.02.2012,1061_0120304.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_052.txt
B1,"Stadt X, den 12.03.2012",1061_0120859.txt
C1,"Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt.",German_C1_Text_2.txt
B1,Julia Müller,1023_0109609.txt
B2,"Hallo Julia,",1091_0000276.txt
B1,Seher geeherter Herr Meier,1091_0000171.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_027.txt
A2,"Stadt X, 27.02.2012.",1061_1029119.txt
B2,Stadt X wohnt man in Ruhe.,1031_0003163.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_060.txt
B1,"Liebe Maria,",1091_0000058.txt
A1,"Lieber Jens,                           den 31-05-12 Stadt X",1071_0248317.txt
C1,"Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt.",German_C1_Text_31.txt
B1,Stadt X 19-01-´12,1091_0000126.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_063.txt
A2,Stadt X 12-3-2012,1091_0000235.txt
B1,"Stadt X, 13.03.2011",1061_0120425.txt
B1,Stadt X 10.03.2012,1091_0000196.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_030.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_082.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_058.txt
B2,"Unter Kultur verstehet man verschiedenen Meinungen, Traditionen, Essen Gewohnheiten, Folkmusik und viele anderen Aspekte die characterizieren ein Land eller Stam. Auf der einen Seite sollt man nicht einfach die eigene Traditionen vergessen, weil sie ein wichtige Teil von die Identität sind.",1031_0003331.txt
C1,Bericht über die Wohnungsmarkt in Stadt X,1031_0003076.txt
B2,Friedrich Müller,1023_0103880.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_090.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_069.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",Text_08.txt
A2,"Liebe Katharina,",1091_0000243.txt
B1,"Stadt X, 13.03.2012",1061_0120423.txt
B1,Auspairsglobal,1023_0111896.txt
B2,"Stadt X ist eine kleiner Staat und zugleich ein internationaler Staat. Viele Einwohner, Immigranten und Gastarbeiter wohnen zusammen in diesem kleinen Land. Aber es ist nicht besonders schwerig, einen wohnort zu finden, weil man sich an verschiedene Einrichtungen wenden kann.",1031_0003367.txt
B1,-unreadable-                                                        14.3.2011,1023_0107075.txt
B2,"Katharina Winkelmann                            Stadt X, 26.04.2011",1023_0107783.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_049.txt
A2,Stadt X 05:01:2012,1091_0000049.txt
B2,"Hallo zusammen Ich bin Maria, komme aus Spanien und wohne in Deutschland seit funfzehn Jahen. Ich wollte hiermit meine Meinung zum Thema „Deutsch Lernen"" äussern. Warum Deutsch als Fremdsprache lernen auswählen, wenn es andere Sprache gibt, die nützlicher. seien konnten. Es war für mich auch eine schwierig Entscheidung. Selbst als Spanierin hatte ich schon eine Sprache beherrscht, die weltweit gesprochen war. Dann kam die Frage: Warum Deutsch und nicht Englisch? Nach einigen Untersuchungen war das denn klar. Deutschland ist der Land Europas, wo es mehr Industrie gibt, vor allem Chemieindustrie, aber auch Maschinenbauindustrie und Informationindustrie sind hier sehr wichtig. Für mich als Chemie Studentin war das damals ein entscheidendes Faktor. Auf der Welt gesehen ist auch Deutschland der Land, der mehr exportiert. Das heisst, auch wenn man in einem deutschsprachigen Land nicht wohnt, lohnt es sich, Deutsch zu können. Dies bezüglich, wenn man für die EU arbeiten will, ist Deutsch eine der offiziellen europäischen Sprachen. Nicht nur die Arbeitsmöglichkeiten entweder in Deutschland oder mit deutschen Firmen sind ein Grund Deutsch zu lernen sondern auch die Kultur und alle Chancen, die diese anbietet. Deutsch wird in drei Ländern in Europa gesprochen: Deutschland, Österreich und die Schweiz, und sogar in einem Teil Brasiliens, deswegen ist es auch praktisch Deutsch zu sprechen, wenn man an alle Reisen denkt, die man machen kann.",1031_0003245.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_047.txt
A2,Hallo Ingo,1071_0248331.txt
A2,"Sehr Damen und Herren,",1091_0000073.txt
A1,"Lieber Jens,",1071_0024845.txt
A1,Hallo Julia,1091_0000009.txt
B1,Katharina Winkelmann,1023_0103829.txt
B2,Katharina Müller,1023_0104203.txt
B1,"Stadt X, 13.03.2012",1061_0120429.txt
B1,"Stadt X, 18.3.2012",1061_0120493.txt
C2,"Sehr geehrte Damen und Herren,",1031_0003045.txt
C1,"„Der Wohnungsmarkt in Stadt X""",1031_0002036.txt
B2,"Stadt X, 28.08.2011.",1031_0003186.txt
A2,"Hallo Ingo,",1071_0020001.txt
B1,"Libe Maria,",1091_0000172.txt
B1,Stadt X -26-03-2012,1061_0120894.txt
B1,"27/02/2012,",1061_0120369.txt
B1,Stadt X 9-3-2012,1091_0000208.txt
A2,Lieber Ingo,1071_0024708.txt
B1,Frau Katharina Winkelmann,1091_0000212.txt
A1,Wo möchst du schwimmen gehen?,1071_0024820.txt
B2,"Ich möchte einen Bericht über den Wohnungsmarkt in Stadt X schreiben, in dem möchte ich beschreiben, wie Familien und Einzelpersonen üblicherweise leben und was man beachten muss, wenn man ein Haus oder eine Wohnung mieten oder kaufen möchte.",1031_0003390.txt
A2,"Stadt X, 08.03.2012",1071_0024873.txt
C1,"Wohnen in Stadt X kann ein sehr schönes Erlebnis sein. Aber man muss vorsichtig sein, weil wenn man bei der Suche auf gewisse Sachen nicht aufpasst, könnte man ein schwieriges und sehr toyeres Erlebnis haben.",1031_0002079.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,Text_01.txt
C1,"Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt.",German_C1_Text_10.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_052.txt
B1,"Libe Silke,                            Stadt X 24.02.12.",1061_0120325.txt
C1,"Das ist ein Thema, das seit Langem wichtig ist und mit dem die Gesellschaft unbedingt sich beschäftigen sollte. Das Problem der Anpassung/Integration  vor allem für  die Europäische Union von großer Wichtigkeit ist. Die Probleme der Migration sind allgemein bekannt und herrschen in der  Öffentlichkeit verschiedene Meinungen danach.",1031_0002043.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_028.txt
C1,"Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt.",German_C1_Text_6.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_068.txt
A2,"Liebe Dana,                             22.03.2012",1061_0120382.txt
A2,"Liebe Daniela,",1071_0242013.txt
C1,"Aufsatz: „Warum ich Deutschlernen für sinnvoll halte""",1031_0003182.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_080.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_051.txt
B1,Liebe Julia:,1091_0000092.txt
C2,"Die eigentlichen Hauptsprachen sind English, Frazösisch und Spanisch. Jedoch finde ich es sehr wichtig und angebracht auch Deutsch zu studieren. Es gibt einige Bücher, Gedichte und Stücke die zwar in anderen Sprachen übersetzt werden, jedoch ist der deutscher Stil von grosser Bedeutung. Falls man solche wundervolle Kunstwerke in einer anderen Sprache liest, wird es einen ganz anderen Eindruck auf den Lesen haben.",1031_0003044.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_033.txt
B1,"Liebe Julia,",1091_0000257.txt
B2,Im Folgenden möchte ich mich dem Thema der Kultur im Ausland widmen.,1031_0002086.txt
B1,Wohnungsmarkt in Stadt X,1031_0003353.txt
B2,"Ich möchte einen Bericht über den Wohnungsmarkt in Stadt X geben. Es gibt sehr viele verschiedene Moglichkeiten sovoll für Familien, als auch für Einzelpersonen. Aber bevor man sich auf etwas entscheidet oder irgendwelchen Objekt auswählt, soll man alle Varianten durchgehen. Eine sehr gute und preiswerte Möglichkeit für Einzelpersonen ist ein Wohngemeinschaft, dass heisst, mehrere Personen mieten eine große Wohnung und die Monatsmiete wird geteilt.",1031_0003388.txt
A2,Ich schuche eine Wohnung,1091_0000144.txt
B2,Katharina Schmidt,1023_0103821.txt
B1,"Lieber Michael,",1061_0120441.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",Text_28.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_005.txt
B1,"Lieber Jens,",1071_0024878.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_079.txt
A1,Hallo Ingo,1071_0248327.txt
B1,Sehr Damen und Herren,1091_0000075.txt
B2,Katharina Schmidt,1023_0109096.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_032.txt
C2,"Stadt X, eine Stadt in der Zentralschweiz mit 25000 Einwohnern, wächst ständig. In den letzten 10 Jahren hat die Zahl an Wohnungen stark zugenommen, da die Einwohnerzahl der Stadt auch zugenommen hat. In Stadt X gibt es auch Häuser, die zum Verkauf stehen, jedoch gibt es in der Stadt selbst weitaus mehr Wohnungen als Häuser.",1031_0002007.txt
A2,Liebe Daniela,1071_0024811.txt
B1,Stadt X 22.02.2012,1061_0120298.txt
B2,"Deutsch ist eine Sprache, die in drei Länder gesprochen wird: Österreich, die Schweiz und in Deutschland, natürlich.",1031_0003249.txt
B1,Maria Meier                      Zentralplatz 1 12345 Stadt X,1023_0109914.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,Text_15.txt
B1,Liebe Silke,1061_0120310.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_024.txt
B2,Aupairsglobal,1023_0109674.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_066.txt
A2,"liebe Daniela,",1071_0024824.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_003.txt
A2,An die                                        19.01.0.12,1091_0000148.txt
B1,"Liebe Maria,",1091_0000055.txt
B1,Meier Tobias,1023_0108887.txt
A2,Stadt X 12.3.2012,1061_0120855.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_086.txt
B2,"Die Leute können nicht selbst sein Geburtsort wählen und davon auch die Kultur und die Traditionen, die sie durch seinen Wachstum erlernt haben. Egal ob das man will oder nicht, bekommt er bestimmte Erziehung indem besonderen Spuren von der Kultur und den Traditionen seines Heimatlandes fest eingesetzt sind. Wenn man aber groß geworden ist, verlässt er sein Heimatsland und zieht sich nach einem anderen Land um. Die Motiven und die Grunden sind in diesem Fall nicht wichtig. Wichtig ist, dass man kann nicht aus seinen Erziehung auslaufen. Er trägt in seinem Kopf alles, das er bisjetzt gelernt hatte. Ohne seinen Traditionen, ohne seinen Kultur kann man nicht leben. Darum ist, nach meiner Meinung, unmöglich ein Einwanderer, ein Ausländer seine Kultur komplett zu vergessen und eine neue zu akzeptieren. Ich bin davon überzeugt, dass alle Leute, egal ob sie in seinem Heimat oder im Ausland wohnen, müssen seinen Kultur unterstützen. Das bedeutet aber für die Zuwanderer nicht, dass sie die Kultur seines Gast landes nicht kennenlernen und respektieren müssen. Doch, alle müssen die Kultur des anderen akzeptieren und mit den Besonderheiten diesen Kultur gemeinsam leben.",1031_0002010.txt
B1,"Liebe Ingo,",1071_0024692.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_062.txt
A2,Hallo Friedrich!!!,1091_0000054.txt
